date,lag_10_day,lag_1_day,lag_2_day,lag_3_day,lag_4_day,lag_5_day,lag_6_day,lag_7_day,lag_8_day,lag_9_day
2013-06-04,0.009908690683766673,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491,-0.010579142361987549,-0.000491603532013397,-0.004315479316596647,-0.002195366907383893,-0.001954629809088903
2013-06-05,-0.001954629809088903,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491,-0.010579142361987549,-0.000491603532013397,-0.004315479316596647,-0.002195366907383893
2013-06-06,-0.002195366907383893,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491,-0.010579142361987549,-0.000491603532013397,-0.004315479316596647
2013-06-07,-0.004315479316596647,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491,-0.010579142361987549,-0.000491603532013397
2013-06-10,-0.000491603532013397,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491,-0.010579142361987549
2013-06-11,-0.010579142361987549,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597,-0.002554371076558491
2013-06-12,-0.002554371076558491,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824,0.011632570217993597
2013-06-13,0.011632570217993597,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054,0.0067688964157824
2013-06-14,0.0067688964157824,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167,0.009014799596744054
2013-06-17,0.009014799596744054,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641,0.007043586497447167
2013-06-18,0.007043586497447167,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352,-0.0012683327302183641
2013-06-19,-0.0012683327302183641,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396,-0.01400861052674352
2013-06-20,-0.01400861052674352,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812,-0.004317505555616396
2013-06-21,-0.004317505555616396,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355,-0.009587148146265812
2013-06-24,-0.009587148146265812,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233,-0.010635692671852355
2013-06-25,-0.010635692671852355,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868,-0.022138687123468233
2013-06-26,-0.022138687123468233,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482,-0.014000973393432868
2013-06-27,-0.014000973393432868,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121,-0.027527179336917482
2013-06-28,-0.027527179336917482,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117,-0.02274427708802121
2013-07-01,-0.02274427708802121,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374,-0.021991896915413117
2013-07-02,-0.021991896915413117,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837,-0.040954847597575374
2013-07-03,-0.040954847597575374,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844,-0.05284707667006837
2013-07-05,-0.05284707667006837,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029,-0.057584880090045844
2013-07-08,-0.057584880090045844,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093,-0.07906768476301029
2013-07-09,-0.07906768476301029,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468,-0.07452691282233093
2013-07-10,-0.07452691282233093,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713,-0.08029973918237468
2013-07-11,-0.08029973918237468,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932,-0.08425276406587713
2013-07-12,-0.08425276406587713,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305,-0.07149905471214932
2013-07-15,-0.07149905471214932,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956,-0.035342266081516305
2013-07-16,-0.035342266081516305,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235,-0.008558640924498956
2013-07-17,-0.008558640924498956,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006,0.00023392966470581235
2013-07-18,0.00023392966470581235,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925,-0.00560330131253006
2013-07-19,-0.00560330131253006,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819,-0.008216265098612925
2013-07-22,-0.008216265098612925,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832,0.012262443026165819
2013-07-23,0.012262443026165819,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323,0.0103233239398832
2013-07-24,0.0103233239398832,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792,0.02756452974282323
2013-07-25,0.02756452974282323,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271,0.02681556855778792
2013-07-26,0.02681556855778792,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151,0.02951633882168271
2013-07-29,0.02951633882168271,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534,0.03676323881951151
2013-07-30,0.03676323881951151,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743,0.03723492547203534
2013-07-31,0.03723492547203534,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541,0.03976577695947743
2013-08-01,0.03976577695947743,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597,0.02143428594743541
2013-08-02,0.02143428594743541,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644,0.02322111841304597
2013-08-05,0.02322111841304597,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595,0.002641092150849644
2013-08-06,0.002641092150849644,0.07727936704450417,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826,0.051970800008403595
2013-08-07,0.051970800008403595,0.06160231700437696,0.07727936704450417,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936,0.041614568752540826
2013-08-08,0.041614568752540826,0.055343695836517645,0.06160231700437696,0.07727936704450417,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639,0.04170524107264936
2013-08-09,0.04170524107264936,0.04164346859295812,0.055343695836517645,0.06160231700437696,0.07727936704450417,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223,0.05195345456293639
2013-08-12,0.05195345456293639,0.022625603701911634,0.04164346859295812,0.055343695836517645,0.06160231700437696,0.07727936704450417,0.06754562184491303,0.05907148401979737,0.05352749804217765,0.05989009721657223
