,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled Departure Time,Actual Departure Time,Scheduled Elapsed Time(Minutes),Actual Elapsed Time(Minutes),Departure Delay(Minutes),Wheels-off Time,Taxi-out Time(Minutes),DelayCarrier(Minutes),DelayWeather(Minutes),DelayNational Aviation System(Minutes),DelaySecurity(Minutes),DelayLate Aircraft Arrival(Minutes),Unnamed: 17
1189,  WN,07/22/2015,657.0,N637SW,DAL,17:25,17:41,55.0,56.0,16.0,17:56,15.0,10.0,0.0,1.0,0.0,6.0,
1190,  WN,07/22/2015,658.0,N793SA,DEN,10:45,10:42,130.0,119.0,-3.0,10:52,10.0,0.0,0.0,0.0,0.0,0.0,
1191,  WN,07/22/2015,664.0,N230WN,SJC,06:35,06:32,220.0,208.0,-3.0,06:41,9.0,0.0,0.0,0.0,0.0,0.0,
1192,  WN,07/22/2015,686.0,N8606C,MCO,17:25,17:26,155.0,153.0,1.0,17:34,8.0,0.0,0.0,0.0,0.0,0.0,
1193,  WN,07/22/2015,709.0,N398SW,FLL,11:10,11:10,165.0,163.0,0.0,11:19,9.0,0.0,0.0,0.0,0.0,0.0,
1194,  WN,07/22/2015,771.0,N486WN,HOU,18:40,18:36,50.0,43.0,-4.0,18:44,8.0,0.0,0.0,0.0,0.0,0.0,
1195,  WN,07/22/2015,801.0,N655WN,DAL,15:35,15:36,60.0,56.0,1.0,15:50,14.0,0.0,0.0,0.0,0.0,0.0,
1196,  WN,07/22/2015,829.0,N727SW,BWI,17:10,17:55,205.0,177.0,45.0,18:03,8.0,3.0,0.0,0.0,0.0,14.0,
1197,  WN,07/22/2015,836.0,N8654B,BNA,13:30,13:30,120.0,122.0,0.0,13:40,10.0,0.0,0.0,0.0,0.0,0.0,
1198,  WN,07/22/2015,857.0,N754SW,DAL,10:30,10:31,55.0,53.0,1.0,10:43,12.0,0.0,0.0,0.0,0.0,0.0,
1199,  WN,07/22/2015,862.0,N8311Q,SJC,18:35,18:46,215.0,203.0,11.0,18:54,8.0,0.0,0.0,0.0,0.0,0.0,
1200,  WN,07/22/2015,891.0,N524SW,LBB,16:20,16:16,70.0,64.0,-4.0,16:25,9.0,0.0,0.0,0.0,0.0,0.0,
1201,  WN,07/22/2015,893.0,N786SW,LAS,05:35,05:35,165.0,160.0,0.0,05:48,13.0,0.0,0.0,0.0,0.0,0.0,
1202,  WN,07/22/2015,1017.0,N525SW,DAL,06:30,06:29,60.0,47.0,-1.0,06:36,7.0,0.0,0.0,0.0,0.0,0.0,
1203,  WN,07/22/2015,1030.0,N8630B,PHX,12:25,12:19,140.0,127.0,-6.0,12:27,8.0,0.0,0.0,0.0,0.0,0.0,
1204,  WN,07/22/2015,1249.0,N466WN,LAX,05:30,05:29,185.0,175.0,-1.0,05:41,12.0,0.0,0.0,0.0,0.0,0.0,
1205,  WN,07/22/2015,1255.0,N754SW,BNA,05:10,05:07,120.0,115.0,-3.0,05:16,9.0,0.0,0.0,0.0,0.0,0.0,
1206,  WN,07/22/2015,1403.0,N8311Q,LAS,11:25,11:26,165.0,162.0,1.0,11:36,10.0,0.0,0.0,0.0,0.0,0.0,
1207,  WN,07/22/2015,1694.0,N792SW,PHX,07:00,06:58,140.0,130.0,-2.0,07:08,10.0,0.0,0.0,0.0,0.0,0.0,
1208,  WN,07/22/2015,1901.0,N643SW,MCO,10:25,10:42,155.0,168.0,17.0,10:51,9.0,5.0,0.0,13.0,0.0,12.0,
1209,  WN,07/22/2015,2263.0,N407WN,DAL,18:40,18:37,55.0,50.0,-3.0,18:45,8.0,0.0,0.0,0.0,0.0,0.0,
1210,  WN,07/22/2015,2284.0,N7736A,FLL,16:45,16:46,165.0,170.0,1.0,16:57,11.0,0.0,0.0,0.0,0.0,0.0,
1211,  WN,07/22/2015,2495.0,N924WN,SNA,07:35,07:30,180.0,165.0,-5.0,07:38,8.0,0.0,0.0,0.0,0.0,0.0,
1212,  WN,07/22/2015,2876.0,N968WN,STL,13:25,13:28,120.0,110.0,3.0,13:36,8.0,0.0,0.0,0.0,0.0,0.0,
1213,  WN,07/22/2015,2950.0,N913WN,DAL,14:05,14:12,55.0,47.0,7.0,14:18,6.0,0.0,0.0,0.0,0.0,0.0,
1214,  WN,07/22/2015,3047.0,N8632A,LAS,20:20,20:23,165.0,152.0,3.0,20:32,9.0,0.0,0.0,0.0,0.0,0.0,
1215,  WN,07/22/2015,3054.0,N924WN,PDX,18:45,21:24,245.0,234.0,159.0,21:37,13.0,148.0,0.0,0.0,0.0,0.0,
1216,  WN,07/22/2015,3304.0,N201LV,ATL,18:10,19:58,135.0,136.0,108.0,20:06,8.0,0.0,0.0,109.0,0.0,0.0,
1217,  WN,07/22/2015,3307.0,N7743B,HRL,09:15,09:10,60.0,56.0,-5.0,09:18,8.0,0.0,0.0,0.0,0.0,0.0,
1218,  WN,07/22/2015,3933.0,N611SW,ELP,10:40,10:37,90.0,84.0,-3.0,10:46,9.0,0.0,0.0,0.0,0.0,0.0,
1219,  WN,07/22/2015,3937.0,N760SW,DAL,08:10,08:09,60.0,52.0,-1.0,08:17,8.0,0.0,0.0,0.0,0.0,0.0,
1220,  WN,07/22/2015,4195.0,N364SW,ELP,14:25,14:18,90.0,82.0,-7.0,14:27,9.0,0.0,0.0,0.0,0.0,0.0,
1221,  WN,07/22/2015,4551.0,N620SW,DEN,08:30,08:29,125.0,121.0,-1.0,08:38,9.0,0.0,0.0,0.0,0.0,0.0,
1222,  WN,07/22/2015,4621.0,N650SW,SAN,11:35,11:30,175.0,167.0,-5.0,11:43,13.0,0.0,0.0,0.0,0.0,0.0,
1223,  WN,07/22/2015,4630.0,N398SW,DEN,05:50,05:49,130.0,126.0,-1.0,05:59,10.0,0.0,0.0,0.0,0.0,0.0,
1224,  WN,07/22/2015,4819.0,N462WN,PHX,17:25,17:24,150.0,128.0,-1.0,17:34,10.0,0.0,0.0,0.0,0.0,0.0,
1225,  WN,07/22/2015,4913.0,N564WN,TPA,11:35,16:13,140.0,133.0,278.0,16:20,7.0,271.0,0.0,0.0,0.0,0.0,
1226,  WN,07/22/2015,4924.0,N630WN,LAX,16:00,16:19,185.0,185.0,19.0,16:30,11.0,18.0,0.0,0.0,0.0,1.0,
1227,  WN,07/22/2015,4927.0,N8320J,DCA,12:40,12:37,195.0,179.0,-3.0,12:46,9.0,0.0,0.0,0.0,0.0,0.0,
1228,  WN,07/22/2015,5888.0,N525SW,DAL,20:00,19:56,55.0,65.0,-4.0,20:05,9.0,0.0,0.0,0.0,0.0,0.0,
1229,  WN,07/23/2015,103.0,N8307K,MDW,06:30,06:34,165.0,150.0,4.0,06:46,12.0,0.0,0.0,0.0,0.0,0.0,
1230,  WN,07/23/2015,144.0,N8669B,SAN,20:55,20:51,170.0,162.0,-4.0,21:01,10.0,0.0,0.0,0.0,0.0,0.0,
1231,  WN,07/23/2015,178.0,N367SW,ELP,20:30,20:31,90.0,83.0,1.0,20:40,9.0,0.0,0.0,0.0,0.0,0.0,
1232,  WN,07/23/2015,232.0,N387SW,ATL,05:45,05:43,135.0,142.0,-2.0,05:53,10.0,0.0,0.0,0.0,0.0,0.0,
1233,  WN,07/23/2015,238.0,N624SW,DAL,12:30,12:34,55.0,57.0,4.0,12:44,10.0,0.0,0.0,0.0,0.0,0.0,
1234,  WN,07/23/2015,285.0,N527SW,DAL,09:25,09:25,55.0,53.0,0.0,09:37,12.0,0.0,0.0,0.0,0.0,0.0,
1235,  WN,07/23/2015,311.0,N765SW,MDW,15:05,15:15,150.0,140.0,10.0,15:23,8.0,0.0,0.0,0.0,0.0,0.0,
1236,  WN,07/23/2015,329.0,N527SW,HOU,16:00,16:00,50.0,46.0,0.0,16:12,12.0,0.0,0.0,0.0,0.0,0.0,
1237,  WN,07/23/2015,341.0,N276WN,OAK,18:00,18:09,225.0,220.0,9.0,18:23,14.0,0.0,0.0,0.0,0.0,0.0,
1238,  WN,07/23/2015,356.0,N649SW,PHX,20:10,20:25,140.0,129.0,15.0,20:33,8.0,0.0,0.0,0.0,0.0,0.0,
1239,  WN,07/23/2015,359.0,N499WN,EWR,06:45,06:45,225.0,208.0,0.0,06:55,10.0,0.0,0.0,0.0,0.0,0.0,
1240,  WN,07/23/2015,419.0,N732SW,MDW,18:15,18:30,155.0,161.0,15.0,18:39,9.0,14.0,0.0,6.0,0.0,1.0,
1241,  WN,07/23/2015,454.0,N524SW,HOU,11:30,11:26,50.0,50.0,-4.0,11:38,12.0,0.0,0.0,0.0,0.0,0.0,
1242,  WN,07/23/2015,554.0,N297WN,DEN,20:25,20:21,135.0,124.0,-4.0,20:30,9.0,0.0,0.0,0.0,0.0,0.0,
1243,  WN,07/23/2015,556.0,N8634A,BWI,06:00,05:59,200.0,193.0,-1.0,06:23,24.0,0.0,0.0,0.0,0.0,0.0,
1244,  WN,07/23/2015,604.0,N8631A,DEN,14:50,15:03,130.0,114.0,13.0,15:11,8.0,0.0,0.0,0.0,0.0,0.0,
1245,  WN,07/23/2015,622.0,N444WN,MSY,07:20,07:20,85.0,75.0,0.0,07:28,8.0,0.0,0.0,0.0,0.0,0.0,
1246,  WN,07/23/2015,626.0,N435WN,HOU,05:35,05:32,45.0,45.0,-3.0,05:40,8.0,0.0,0.0,0.0,0.0,0.0,
1247,  WN,07/23/2015,657.0,N424WN,DAL,17:25,17:29,55.0,51.0,4.0,17:38,9.0,0.0,0.0,0.0,0.0,0.0,
1248,  WN,07/23/2015,658.0,N243WN,DEN,10:45,10:42,130.0,117.0,-3.0,10:53,11.0,0.0,0.0,0.0,0.0,0.0,
1249,  WN,07/23/2015,664.0,N491WN,SJC,06:35,06:34,220.0,207.0,-1.0,06:48,14.0,0.0,0.0,0.0,0.0,0.0,
1250,  WN,07/23/2015,686.0,N8302F,MCO,17:25,17:25,155.0,162.0,0.0,17:34,9.0,0.0,0.0,0.0,0.0,0.0,
1251,  WN,07/23/2015,709.0,N710SW,FLL,11:10,12:31,165.0,157.0,81.0,12:39,8.0,0.0,0.0,0.0,0.0,73.0,
1252,  WN,07/23/2015,771.0,N7715E,HOU,18:40,18:55,50.0,74.0,15.0,19:10,15.0,0.0,0.0,24.0,0.0,15.0,
1253,  WN,07/23/2015,801.0,N374SW,DAL,15:35,15:55,60.0,51.0,20.0,16:04,9.0,0.0,0.0,0.0,0.0,0.0,
1254,  WN,07/23/2015,829.0,N646SW,BWI,17:10,17:52,205.0,195.0,42.0,18:00,8.0,9.0,0.0,0.0,0.0,23.0,
1255,  WN,07/23/2015,836.0,N8652B,BNA,13:30,13:26,120.0,118.0,-4.0,13:35,9.0,0.0,0.0,0.0,0.0,0.0,
1256,  WN,07/23/2015,857.0,N639SW,DAL,10:30,10:50,55.0,65.0,20.0,11:00,10.0,2.0,0.0,10.0,0.0,18.0,
1257,  WN,07/23/2015,862.0,N8624J,SJC,18:35,18:40,215.0,197.0,5.0,18:50,10.0,0.0,0.0,0.0,0.0,0.0,
1258,  WN,07/23/2015,891.0,N522SW,LBB,16:20,16:19,70.0,63.0,-1.0,16:29,10.0,0.0,0.0,0.0,0.0,0.0,
1259,  WN,07/23/2015,893.0,N719SW,LAS,05:35,05:36,165.0,150.0,1.0,05:45,9.0,0.0,0.0,0.0,0.0,0.0,
1260,  WN,07/23/2015,1017.0,N228WN,DAL,06:30,06:28,60.0,53.0,-2.0,06:37,9.0,0.0,0.0,0.0,0.0,0.0,
1261,  WN,07/23/2015,1030.0,N8309C,PHX,12:25,12:20,140.0,132.0,-5.0,12:35,15.0,0.0,0.0,0.0,0.0,0.0,
1262,  WN,07/23/2015,1249.0,N429WN,LAX,05:30,05:28,185.0,172.0,-2.0,05:38,10.0,0.0,0.0,0.0,0.0,0.0,
1263,  WN,07/23/2015,1255.0,N639SW,BNA,05:10,05:16,120.0,124.0,6.0,05:27,11.0,0.0,0.0,0.0,0.0,0.0,
1264,  WN,07/23/2015,1403.0,N8624J,LAS,11:25,11:24,165.0,153.0,-1.0,11:37,13.0,0.0,0.0,0.0,0.0,0.0,
1265,  WN,07/23/2015,1694.0,N750SA,PHX,07:00,06:59,140.0,128.0,-1.0,07:10,11.0,0.0,0.0,0.0,0.0,0.0,
1266,  WN,07/23/2015,1901.0,N358SW,MCO,10:25,10:24,155.0,151.0,-1.0,10:31,7.0,0.0,0.0,0.0,0.0,0.0,
1267,  WN,07/23/2015,2263.0,N755SA,DAL,18:40,18:38,55.0,54.0,-2.0,18:47,9.0,0.0,0.0,0.0,0.0,0.0,
1268,  WN,07/23/2015,2284.0,N786SW,FLL,16:45,16:43,165.0,172.0,-2.0,16:53,10.0,0.0,0.0,0.0,0.0,0.0,
1269,  WN,07/23/2015,2495.0,N904WN,SNA,07:35,07:31,180.0,164.0,-4.0,07:39,8.0,0.0,0.0,0.0,0.0,0.0,
1270,  WN,07/23/2015,2876.0,N730SW,STL,13:25,13:31,120.0,111.0,6.0,13:40,9.0,0.0,0.0,0.0,0.0,0.0,
1271,  WN,07/23/2015,2950.0,N798SW,DAL,14:05,14:04,55.0,49.0,-1.0,14:12,8.0,0.0,0.0,0.0,0.0,0.0,
1272,  WN,07/23/2015,3047.0,N8601C,LAS,20:20,20:19,165.0,150.0,-1.0,20:27,8.0,0.0,0.0,0.0,0.0,0.0,
1273,  WN,07/23/2015,3054.0,N730SW,PDX,18:45,19:06,245.0,228.0,21.0,19:16,10.0,0.0,0.0,0.0,0.0,0.0,
1274,  WN,07/23/2015,3304.0,N775SW,ATL,18:10,18:31,135.0,129.0,21.0,18:38,7.0,15.0,0.0,0.0,0.0,0.0,
1275,  WN,07/23/2015,3307.0,N514SW,HRL,09:15,09:29,60.0,58.0,14.0,09:39,10.0,0.0,0.0,0.0,0.0,0.0,
1276,  WN,07/23/2015,3933.0,N452WN,ELP,10:40,10:40,90.0,80.0,0.0,10:48,8.0,0.0,0.0,0.0,0.0,0.0,
1277,  WN,07/23/2015,3937.0,N7714B,DAL,08:10,08:10,60.0,66.0,0.0,08:19,9.0,0.0,0.0,0.0,0.0,0.0,
1278,  WN,07/23/2015,4195.0,N523SW,ELP,14:25,14:22,90.0,81.0,-3.0,14:30,8.0,0.0,0.0,0.0,0.0,0.0,
1279,  WN,07/23/2015,4551.0,N738CB,DEN,08:30,08:37,125.0,124.0,7.0,08:51,14.0,0.0,0.0,0.0,0.0,0.0,
1280,  WN,07/23/2015,4621.0,N736SA,SAN,11:35,11:41,175.0,157.0,6.0,11:49,8.0,0.0,0.0,0.0,0.0,0.0,
1281,  WN,07/23/2015,4630.0,N624SW,DEN,05:50,07:20,130.0,125.0,90.0,07:34,14.0,85.0,0.0,0.0,0.0,0.0,
1282,  WN,07/23/2015,4819.0,N552WN,PHX,17:25,17:26,150.0,128.0,1.0,17:37,11.0,0.0,0.0,0.0,0.0,0.0,
1283,  WN,07/23/2015,4913.0,N626SW,TPA,11:35,11:45,140.0,144.0,10.0,11:53,8.0,0.0,0.0,0.0,0.0,0.0,
1284,  WN,07/23/2015,4924.0,N447WN,LAX,16:00,16:10,185.0,173.0,10.0,16:18,8.0,0.0,0.0,0.0,0.0,0.0,
1285,  WN,07/23/2015,4927.0,N8669B,DCA,12:40,12:38,195.0,197.0,-2.0,12:50,12.0,0.0,0.0,0.0,0.0,0.0,
1286,  WN,07/23/2015,5888.0,N624SW,DAL,20:00,20:32,55.0,53.0,32.0,20:41,9.0,6.0,0.0,0.0,0.0,24.0,
1287,  WN,07/24/2015,103.0,N8315C,MDW,06:30,06:30,165.0,150.0,0.0,06:42,12.0,0.0,0.0,0.0,0.0,0.0,
1288,  WN,07/24/2015,144.0,N8659D,SAN,20:55,20:52,170.0,157.0,-3.0,21:01,9.0,0.0,0.0,0.0,0.0,0.0,
1289,  WN,07/24/2015,178.0,N646SW,ELP,20:30,20:28,90.0,77.0,-2.0,20:35,7.0,0.0,0.0,0.0,0.0,0.0,
1290,  WN,07/24/2015,232.0,N407WN,ATL,05:45,05:50,135.0,133.0,5.0,05:57,7.0,0.0,0.0,0.0,0.0,0.0,
1291,  WN,07/24/2015,238.0,N279WN,DAL,12:30,13:21,55.0,49.0,51.0,13:29,8.0,45.0,0.0,0.0,0.0,0.0,
1292,  WN,07/24/2015,285.0,N524SW,DAL,09:25,09:37,55.0,49.0,12.0,09:44,7.0,0.0,0.0,0.0,0.0,0.0,
1293,  WN,07/24/2015,311.0,N465WN,MDW,15:05,15:21,150.0,147.0,16.0,15:28,7.0,0.0,0.0,0.0,0.0,0.0,
1294,  WN,07/24/2015,329.0,N524SW,HOU,16:00,16:24,50.0,46.0,24.0,16:35,11.0,0.0,0.0,0.0,0.0,20.0,
1295,  WN,07/24/2015,341.0,N754SW,OAK,18:00,17:56,225.0,211.0,-4.0,18:06,10.0,0.0,0.0,0.0,0.0,0.0,
1296,  WN,07/24/2015,356.0,N728SW,PHX,20:10,20:12,140.0,132.0,2.0,20:20,8.0,0.0,0.0,0.0,0.0,0.0,
1297,  WN,07/24/2015,359.0,N419WN,EWR,06:45,06:45,225.0,207.0,0.0,07:01,16.0,0.0,0.0,0.0,0.0,0.0,
1298,  WN,07/24/2015,419.0,N415WN,MDW,18:15,18:36,155.0,176.0,21.0,18:46,10.0,21.0,0.0,21.0,0.0,0.0,
1299,  WN,07/24/2015,454.0,N527SW,HOU,11:30,11:32,50.0,46.0,2.0,11:41,9.0,0.0,0.0,0.0,0.0,0.0,
1300,  WN,07/24/2015,554.0,N7820L,DEN,20:25,20:23,135.0,126.0,-2.0,20:34,11.0,0.0,0.0,0.0,0.0,0.0,
1301,  WN,07/24/2015,556.0,N8312C,BWI,06:00,06:34,200.0,182.0,34.0,06:45,11.0,16.0,0.0,0.0,0.0,0.0,
1302,  WN,07/24/2015,604.0,N8653A,DEN,14:50,14:51,130.0,119.0,1.0,15:00,9.0,0.0,0.0,0.0,0.0,0.0,
1303,  WN,07/24/2015,622.0,N405WN,MSY,07:20,07:25,85.0,74.0,5.0,07:32,7.0,0.0,0.0,0.0,0.0,0.0,
1304,  WN,07/24/2015,626.0,N489WN,HOU,05:35,06:02,45.0,46.0,27.0,06:14,12.0,27.0,0.0,1.0,0.0,0.0,
1305,  WN,07/24/2015,657.0,N212WN,DAL,17:25,17:34,55.0,56.0,9.0,17:43,9.0,0.0,0.0,0.0,0.0,0.0,
1306,  WN,07/24/2015,658.0,N458WN,DEN,10:45,10:42,130.0,113.0,-3.0,10:52,10.0,0.0,0.0,0.0,0.0,0.0,
1307,  WN,07/24/2015,664.0,N260WN,SJC,06:35,06:50,220.0,202.0,15.0,06:59,9.0,0.0,0.0,0.0,0.0,0.0,
1308,  WN,07/24/2015,686.0,N8308K,MCO,17:25,17:24,155.0,154.0,-1.0,17:33,9.0,0.0,0.0,0.0,0.0,0.0,
1309,  WN,07/24/2015,709.0,N652SW,FLL,11:10,11:16,165.0,175.0,6.0,11:26,10.0,3.0,0.0,10.0,0.0,3.0,
1310,  WN,07/24/2015,771.0,N359SW,HOU,18:40,19:23,50.0,46.0,43.0,19:34,11.0,0.0,0.0,0.0,0.0,39.0,
1311,  WN,07/24/2015,801.0,N366SW,DAL,15:35,16:19,60.0,51.0,44.0,16:27,8.0,33.0,0.0,0.0,0.0,2.0,
1312,  WN,07/24/2015,829.0,N391SW,BWI,17:10,17:33,205.0,194.0,23.0,17:41,8.0,0.0,0.0,0.0,0.0,0.0,
1313,  WN,07/24/2015,836.0,N8641B,BNA,13:30,13:30,120.0,116.0,0.0,13:40,10.0,0.0,0.0,0.0,0.0,0.0,
1314,  WN,07/24/2015,857.0,N629SW,DAL,10:30,11:30,55.0,53.0,60.0,11:38,8.0,10.0,0.0,0.0,0.0,48.0,
1315,  WN,07/24/2015,862.0,N8314L,SJC,18:35,18:32,215.0,212.0,-3.0,18:42,10.0,0.0,0.0,0.0,0.0,0.0,
1316,  WN,07/24/2015,891.0,N431WN,LBB,16:20,16:51,70.0,61.0,31.0,17:02,11.0,18.0,0.0,0.0,0.0,4.0,
1317,  WN,07/24/2015,893.0,N457WN,LAS,05:35,05:33,165.0,145.0,-2.0,05:41,8.0,0.0,0.0,0.0,0.0,0.0,
1318,  WN,07/24/2015,1017.0,N511SW,DAL,06:30,06:46,60.0,54.0,16.0,06:56,10.0,0.0,0.0,0.0,0.0,0.0,
1319,  WN,07/24/2015,1030.0,N8610A,PHX,12:25,12:28,140.0,128.0,3.0,12:40,12.0,0.0,0.0,0.0,0.0,0.0,
1320,  WN,07/24/2015,1249.0,N569WN,LAX,05:30,05:28,185.0,172.0,-2.0,05:37,9.0,0.0,0.0,0.0,0.0,0.0,
1321,  WN,07/24/2015,1255.0,N620SW,BNA,05:10,10:34,120.0,118.0,324.0,10:45,11.0,322.0,0.0,0.0,0.0,0.0,
1322,  WN,07/24/2015,1403.0,N8314L,LAS,11:25,11:24,165.0,156.0,-1.0,11:36,12.0,0.0,0.0,0.0,0.0,0.0,
1323,  WN,07/24/2015,1472.0,N231WN,DAL,21:55,21:48,55.0,50.0,-7.0,21:56,8.0,0.0,0.0,0.0,0.0,0.0,
1324,  WN,07/24/2015,1694.0,N475WN,PHX,07:00,07:10,140.0,137.0,10.0,07:19,9.0,0.0,0.0,0.0,0.0,0.0,
1325,  WN,07/24/2015,1901.0,N266WN,MCO,10:25,10:48,155.0,156.0,23.0,10:56,8.0,10.0,0.0,1.0,0.0,13.0,
1326,  WN,07/24/2015,2263.0,N904WN,DAL,18:40,21:18,55.0,55.0,158.0,21:27,9.0,158.0,0.0,0.0,0.0,0.0,
1327,  WN,07/24/2015,2284.0,N778SW,FLL,16:45,18:11,165.0,163.0,86.0,18:20,9.0,1.0,0.0,0.0,0.0,83.0,
1328,  WN,07/24/2015,2495.0,N904WN,SNA,07:35,07:44,180.0,164.0,9.0,07:52,8.0,0.0,0.0,0.0,0.0,0.0,
1329,  WN,07/24/2015,2876.0,N223WN,STL,13:25,14:08,120.0,117.0,43.0,14:19,11.0,40.0,0.0,0.0,0.0,0.0,
1330,  WN,07/24/2015,2950.0,N395SW,DAL,14:05,14:07,55.0,47.0,2.0,14:13,6.0,0.0,0.0,0.0,0.0,0.0,
1331,  WN,07/24/2015,3047.0,N8325D,LAS,20:20,20:15,165.0,151.0,-5.0,20:25,10.0,0.0,0.0,0.0,0.0,0.0,
1332,  WN,07/24/2015,3054.0,N223WN,PDX,18:45,19:11,245.0,228.0,26.0,19:22,11.0,0.0,0.0,0.0,0.0,0.0,
1333,  WN,07/24/2015,3304.0,N412WN,ATL,18:10,18:17,135.0,127.0,7.0,18:24,7.0,0.0,0.0,0.0,0.0,0.0,
1334,  WN,07/24/2015,3307.0,N640SW,HRL,09:15,09:13,60.0,62.0,-2.0,09:27,14.0,0.0,0.0,0.0,0.0,0.0,
1335,  WN,07/24/2015,3933.0,N277WN,ELP,10:40,12:05,90.0,82.0,85.0,12:16,11.0,77.0,0.0,0.0,0.0,0.0,
1336,  WN,07/24/2015,3937.0,N711HK,DAL,08:10,08:07,60.0,49.0,-3.0,08:13,6.0,0.0,0.0,0.0,0.0,0.0,
1337,  WN,07/24/2015,4195.0,N367SW,ELP,14:25,14:26,90.0,82.0,1.0,14:37,11.0,0.0,0.0,0.0,0.0,0.0,
1338,  WN,07/24/2015,4551.0,N609SW,DEN,08:30,08:31,125.0,122.0,1.0,08:44,13.0,0.0,0.0,0.0,0.0,0.0,
1339,  WN,07/24/2015,4621.0,N600WN,SAN,11:35,12:16,175.0,165.0,41.0,12:26,10.0,4.0,0.0,0.0,0.0,27.0,
1340,  WN,07/24/2015,4630.0,N652SW,DEN,05:50,05:49,130.0,120.0,-1.0,05:59,10.0,0.0,0.0,0.0,0.0,0.0,
1341,  WN,07/24/2015,4819.0,N7724A,PHX,17:25,17:25,150.0,126.0,0.0,17:35,10.0,0.0,0.0,0.0,0.0,0.0,
1342,  WN,07/24/2015,4913.0,N741SA,TPA,11:35,13:11,140.0,162.0,96.0,13:36,25.0,76.0,0.0,22.0,0.0,20.0,
1343,  WN,07/24/2015,4924.0,N931WN,LAX,16:00,16:09,185.0,173.0,9.0,16:20,11.0,0.0,0.0,0.0,0.0,0.0,
1344,  WN,07/24/2015,4927.0,N8659D,DCA,12:40,12:37,195.0,185.0,-3.0,12:47,10.0,0.0,0.0,0.0,0.0,0.0,
1345,  WN,07/24/2015,5888.0,N511SW,DAL,20:00,19:55,55.0,55.0,-5.0,20:04,9.0,0.0,0.0,0.0,0.0,0.0,
1346,  WN,07/25/2015,704.0,N620SW,MCO,16:25,17:42,155.0,156.0,77.0,17:53,11.0,0.0,0.0,78.0,0.0,0.0,
1347,  WN,07/25/2015,1060.0,N261WN,PHX,15:00,16:47,135.0,126.0,107.0,16:57,10.0,98.0,0.0,0.0,0.0,0.0,
1348,  WN,07/25/2015,1133.0,N528SW,DAL,07:35,07:35,60.0,56.0,0.0,07:45,10.0,0.0,0.0,0.0,0.0,0.0,
1349,  WN,07/25/2015,1192.0,N684WN,TPA,14:15,14:15,140.0,154.0,0.0,14:28,13.0,0.0,0.0,0.0,0.0,0.0,
1350,  WN,07/25/2015,1195.0,N8639B,MCO,07:10,07:12,155.0,152.0,2.0,07:21,9.0,0.0,0.0,0.0,0.0,0.0,
1351,  WN,07/25/2015,1201.0,N261WN,BNA,06:40,06:40,120.0,111.0,0.0,06:47,7.0,0.0,0.0,0.0,0.0,0.0,
1352,  WN,07/25/2015,1211.0,N921WN,EWR,06:45,06:46,225.0,210.0,1.0,06:55,9.0,0.0,0.0,0.0,0.0,0.0,
1353,  WN,07/25/2015,1216.0,N463WN,HOU,07:40,07:44,50.0,42.0,4.0,07:51,7.0,0.0,0.0,0.0,0.0,0.0,
1354,  WN,07/25/2015,1219.0,N7714B,MDW,05:35,05:33,155.0,149.0,-2.0,05:43,10.0,0.0,0.0,0.0,0.0,0.0,
1355,  WN,07/25/2015,1220.0,N7714B,MSY,11:45,11:46,85.0,76.0,1.0,11:55,9.0,0.0,0.0,0.0,0.0,0.0,
1356,  WN,07/25/2015,1240.0,N902WN,PHX,19:10,19:08,140.0,129.0,-2.0,19:19,11.0,0.0,0.0,0.0,0.0,0.0,
1357,  WN,07/25/2015,1258.0,N719SW,DAL,19:00,19:25,55.0,60.0,25.0,19:34,9.0,0.0,0.0,7.0,0.0,23.0,
1358,  WN,07/25/2015,1338.0,N950WN,SNA,07:30,07:32,180.0,167.0,2.0,07:44,12.0,0.0,0.0,0.0,0.0,0.0,
1359,  WN,07/25/2015,1366.0,N365SW,DEN,06:15,06:13,130.0,124.0,-2.0,06:24,11.0,0.0,0.0,0.0,0.0,0.0,
1360,  WN,07/25/2015,1693.0,N8301J,LAX,07:25,07:27,185.0,172.0,2.0,07:38,11.0,0.0,0.0,0.0,0.0,0.0,
1361,  WN,07/25/2015,1739.0,N938WN,PHX,09:35,09:34,140.0,128.0,-1.0,09:42,8.0,0.0,0.0,0.0,0.0,0.0,
1362,  WN,07/25/2015,1837.0,N484WN,MCO,19:50,20:33,160.0,147.0,43.0,20:40,7.0,0.0,0.0,25.0,0.0,5.0,
1363,  WN,07/25/2015,1849.0,N224WN,DAL,14:05,14:08,55.0,47.0,3.0,14:15,7.0,0.0,0.0,0.0,0.0,0.0,
1364,  WN,07/25/2015,1928.0,N291WN,DCA,13:05,13:04,195.0,177.0,-1.0,13:13,9.0,0.0,0.0,0.0,0.0,0.0,
1365,  WN,07/25/2015,1929.0,N291WN,DAL,20:45,20:46,55.0,55.0,1.0,20:57,11.0,0.0,0.0,0.0,0.0,0.0,
1366,  WN,07/25/2015,1937.0,N400WN,FLL,11:05,11:04,165.0,175.0,-1.0,11:12,8.0,0.0,0.0,0.0,0.0,0.0,
1367,  WN,07/25/2015,1962.0,N374SW,ATL,17:30,17:36,135.0,127.0,6.0,17:43,7.0,0.0,0.0,0.0,0.0,0.0,
