,Date,Day,status_country,counts
1205,4/15/2014,24,Deaths_Liberia,
1206,4/14/2014,23,Deaths_Liberia,
1207,4/11/2014,20,Deaths_Liberia,13.0
1208,4/9/2014,18,Deaths_Liberia,12.0
1209,4/7/2014,16,Deaths_Liberia,10.0
1210,4/4/2014,13,Deaths_Liberia,7.0
1211,4/1/2014,10,Deaths_Liberia,5.0
1212,3/31/2014,9,Deaths_Liberia,4.0
1213,3/29/2014,7,Deaths_Liberia,2.0
1214,3/28/2014,6,Deaths_Liberia,3.0
1215,3/27/2014,5,Deaths_Liberia,6.0
1216,3/26/2014,4,Deaths_Liberia,
1217,3/25/2014,3,Deaths_Liberia,
1218,3/24/2014,2,Deaths_Liberia,
1219,3/22/2014,0,Deaths_Liberia,
1220,1/5/2015,289,Deaths_SierraLeone,2977.0
1221,1/4/2015,288,Deaths_SierraLeone,2943.0
1222,1/3/2015,287,Deaths_SierraLeone,2915.0
1223,1/2/2015,286,Deaths_SierraLeone,
1224,12/31/2014,284,Deaths_SierraLeone,2827.0
1225,12/28/2014,281,Deaths_SierraLeone,2758.0
1226,12/27/2014,280,Deaths_SierraLeone,2732.0
1227,12/24/2014,277,Deaths_SierraLeone,2655.0
1228,12/21/2014,273,Deaths_SierraLeone,2582.0
1229,12/20/2014,272,Deaths_SierraLeone,2556.0
1230,12/18/2014,271,Deaths_SierraLeone,
1231,12/14/2014,267,Deaths_SierraLeone,2085.0
1232,12/9/2014,262,Deaths_SierraLeone,
1233,12/7/2014,260,Deaths_SierraLeone,1768.0
1234,12/3/2014,256,Deaths_SierraLeone,
1235,11/30/2014,253,Deaths_SierraLeone,1583.0
1236,11/28/2014,251,Deaths_SierraLeone,
1237,11/23/2014,246,Deaths_SierraLeone,1398.0
1238,11/22/2014,245,Deaths_SierraLeone,
1239,11/18/2014,241,Deaths_SierraLeone,1267.0
1240,11/16/2014,239,Deaths_SierraLeone,1250.0
1241,11/15/2014,238,Deaths_SierraLeone,
1242,11/11/2014,234,Deaths_SierraLeone,1187.0
1243,11/10/2014,233,Deaths_SierraLeone,
1244,11/9/2014,232,Deaths_SierraLeone,1169.0
1245,11/8/2014,231,Deaths_SierraLeone,
1246,11/4/2014,227,Deaths_SierraLeone,1130.0
1247,11/3/2014,226,Deaths_SierraLeone,
1248,11/2/2014,225,Deaths_SierraLeone,1070.0
1249,10/31/2014,222,Deaths_SierraLeone,
1250,10/29/2014,220,Deaths_SierraLeone,1510.0
1251,10/27/2014,218,Deaths_SierraLeone,1500.0
1252,10/25/2014,216,Deaths_SierraLeone,
1253,10/22/2014,214,Deaths_SierraLeone,1281.0
1254,10/21/2014,213,Deaths_SierraLeone,
1255,10/19/2014,211,Deaths_SierraLeone,1259.0
1256,10/18/2014,210,Deaths_SierraLeone,
1257,10/14/2014,206,Deaths_SierraLeone,1200.0
1258,10/13/2014,205,Deaths_SierraLeone,
1259,10/12/2014,204,Deaths_SierraLeone,1183.0
1260,10/11/2014,203,Deaths_SierraLeone,
1261,10/8/2014,200,Deaths_SierraLeone,930.0
1262,10/7/2014,199,Deaths_SierraLeone,
1263,10/5/2014,197,Deaths_SierraLeone,879.0
1264,10/4/2014,196,Deaths_SierraLeone,
1265,10/1/2014,193,Deaths_SierraLeone,623.0
1266,9/28/2014,190,Deaths_SierraLeone,622.0
1267,9/23/2014,185,Deaths_SierraLeone,605.0
1268,9/21/2014,183,Deaths_SierraLeone,597.0
1269,9/20/2014,182,Deaths_SierraLeone,593.0
1270,9/19/2014,181,Deaths_SierraLeone,
1271,9/17/2014,179,Deaths_SierraLeone,
1272,9/14/2014,176,Deaths_SierraLeone,562.0
1273,9/13/2014,175,Deaths_SierraLeone,562.0
1274,9/10/2014,172,Deaths_SierraLeone,536.0
1275,9/9/2014,171,Deaths_SierraLeone,
1276,9/7/2014,169,Deaths_SierraLeone,524.0
1277,9/5/2014,167,Deaths_SierraLeone,491.0
1278,8/31/2014,162,Deaths_SierraLeone,476.0
1279,8/26/2014,157,Deaths_SierraLeone,422.0
1280,8/20/2014,151,Deaths_SierraLeone,392.0
1281,8/18/2014,149,Deaths_SierraLeone,374.0
1282,8/16/2014,147,Deaths_SierraLeone,365.0
1283,8/13/2014,144,Deaths_SierraLeone,348.0
1284,8/11/2014,142,Deaths_SierraLeone,334.0
1285,8/9/2014,140,Deaths_SierraLeone,315.0
1286,8/6/2014,137,Deaths_SierraLeone,298.0
1287,8/4/2014,135,Deaths_SierraLeone,286.0
1288,8/1/2014,132,Deaths_SierraLeone,273.0
1289,7/30/2014,129,Deaths_SierraLeone,252.0
1290,7/27/2014,126,Deaths_SierraLeone,233.0
1291,7/23/2014,123,Deaths_SierraLeone,224.0
1292,7/20/2014,120,Deaths_SierraLeone,219.0
1293,7/17/2014,117,Deaths_SierraLeone,206.0
1294,7/14/2014,114,Deaths_SierraLeone,197.0
1295,7/12/2014,112,Deaths_SierraLeone,194.0
1296,7/8/2014,108,Deaths_SierraLeone,142.0
1297,7/6/2014,106,Deaths_SierraLeone,127.0
1298,7/2/2014,102,Deaths_SierraLeone,101.0
1299,6/30/2014,100,Deaths_SierraLeone,99.0
1300,6/22/2014,92,Deaths_SierraLeone,
1301,6/20/2014,90,Deaths_SierraLeone,34.0
1302,6/19/2014,89,Deaths_SierraLeone,
1303,6/18/2014,88,Deaths_SierraLeone,28.0
1304,6/17/2014,87,Deaths_SierraLeone,49.0
1305,6/16/2014,86,Deaths_SierraLeone,
1306,6/10/2014,80,Deaths_SierraLeone,7.0
1307,6/5/2014,75,Deaths_SierraLeone,6.0
1308,6/3/2014,73,Deaths_SierraLeone,6.0
1309,6/1/2014,71,Deaths_SierraLeone,6.0
1310,5/28/2014,67,Deaths_SierraLeone,6.0
1311,5/27/2014,66,Deaths_SierraLeone,5.0
1312,5/23/2014,62,Deaths_SierraLeone,0.0
1313,5/12/2014,51,Deaths_SierraLeone,0.0
1314,5/10/2014,49,Deaths_SierraLeone,0.0
1315,5/7/2014,46,Deaths_SierraLeone,0.0
1316,5/5/2014,44,Deaths_SierraLeone,0.0
1317,5/3/2014,42,Deaths_SierraLeone,0.0
1318,5/1/2014,40,Deaths_SierraLeone,0.0
1319,4/26/2014,35,Deaths_SierraLeone,0.0
1320,4/24/2014,33,Deaths_SierraLeone,0.0
1321,4/23/2014,32,Deaths_SierraLeone,0.0
1322,4/22/2014,31,Deaths_SierraLeone,0.0
1323,4/21/2014,30,Deaths_SierraLeone,
1324,4/20/2014,29,Deaths_SierraLeone,
1325,4/17/2014,26,Deaths_SierraLeone,
1326,4/16/2014,25,Deaths_SierraLeone,
1327,4/15/2014,24,Deaths_SierraLeone,
1328,4/14/2014,23,Deaths_SierraLeone,
1329,4/11/2014,20,Deaths_SierraLeone,2.0
1330,4/9/2014,18,Deaths_SierraLeone,2.0
1331,4/7/2014,16,Deaths_SierraLeone,2.0
1332,4/4/2014,13,Deaths_SierraLeone,2.0
1333,4/1/2014,10,Deaths_SierraLeone,2.0
1334,3/31/2014,9,Deaths_SierraLeone,2.0
1335,3/29/2014,7,Deaths_SierraLeone,
1336,3/28/2014,6,Deaths_SierraLeone,2.0
1337,3/27/2014,5,Deaths_SierraLeone,5.0
1338,3/26/2014,4,Deaths_SierraLeone,
1339,3/25/2014,3,Deaths_SierraLeone,
1340,3/24/2014,2,Deaths_SierraLeone,
1341,3/22/2014,0,Deaths_SierraLeone,
1342,1/5/2015,289,Deaths_Nigeria,
1343,1/4/2015,288,Deaths_Nigeria,
1344,1/3/2015,287,Deaths_Nigeria,
1345,1/2/2015,286,Deaths_Nigeria,
1346,12/31/2014,284,Deaths_Nigeria,
1347,12/28/2014,281,Deaths_Nigeria,
1348,12/27/2014,280,Deaths_Nigeria,
1349,12/24/2014,277,Deaths_Nigeria,
1350,12/21/2014,273,Deaths_Nigeria,
1351,12/20/2014,272,Deaths_Nigeria,
1352,12/18/2014,271,Deaths_Nigeria,
1353,12/14/2014,267,Deaths_Nigeria,
1354,12/9/2014,262,Deaths_Nigeria,
1355,12/7/2014,260,Deaths_Nigeria,8.0
1356,12/3/2014,256,Deaths_Nigeria,
1357,11/30/2014,253,Deaths_Nigeria,8.0
1358,11/28/2014,251,Deaths_Nigeria,
1359,11/23/2014,246,Deaths_Nigeria,8.0
1360,11/22/2014,245,Deaths_Nigeria,
1361,11/18/2014,241,Deaths_Nigeria,8.0
1362,11/16/2014,239,Deaths_Nigeria,8.0
1363,11/15/2014,238,Deaths_Nigeria,
1364,11/11/2014,234,Deaths_Nigeria,8.0
1365,11/10/2014,233,Deaths_Nigeria,
1366,11/9/2014,232,Deaths_Nigeria,8.0
1367,11/8/2014,231,Deaths_Nigeria,
1368,11/4/2014,227,Deaths_Nigeria,8.0
1369,11/3/2014,226,Deaths_Nigeria,
1370,11/2/2014,225,Deaths_Nigeria,8.0
1371,10/31/2014,222,Deaths_Nigeria,
1372,10/29/2014,220,Deaths_Nigeria,8.0
1373,10/27/2014,218,Deaths_Nigeria,8.0
1374,10/25/2014,216,Deaths_Nigeria,
1375,10/22/2014,214,Deaths_Nigeria,
1376,10/21/2014,213,Deaths_Nigeria,
1377,10/19/2014,211,Deaths_Nigeria,8.0
1378,10/18/2014,210,Deaths_Nigeria,
1379,10/14/2014,206,Deaths_Nigeria,8.0
1380,10/13/2014,205,Deaths_Nigeria,
1381,10/12/2014,204,Deaths_Nigeria,8.0
1382,10/11/2014,203,Deaths_Nigeria,
1383,10/8/2014,200,Deaths_Nigeria,8.0
1384,10/7/2014,199,Deaths_Nigeria,
1385,10/5/2014,197,Deaths_Nigeria,8.0
1386,10/4/2014,196,Deaths_Nigeria,
1387,10/1/2014,193,Deaths_Nigeria,8.0
1388,9/28/2014,190,Deaths_Nigeria,8.0
1389,9/23/2014,185,Deaths_Nigeria,8.0
1390,9/21/2014,183,Deaths_Nigeria,8.0
1391,9/20/2014,182,Deaths_Nigeria,
1392,9/19/2014,181,Deaths_Nigeria,
1393,9/17/2014,179,Deaths_Nigeria,
1394,9/14/2014,176,Deaths_Nigeria,
1395,9/13/2014,175,Deaths_Nigeria,8.0
1396,9/10/2014,172,Deaths_Nigeria,8.0
1397,9/9/2014,171,Deaths_Nigeria,
1398,9/7/2014,169,Deaths_Nigeria,8.0
1399,9/5/2014,167,Deaths_Nigeria,8.0
1400,8/31/2014,162,Deaths_Nigeria,7.0
1401,8/26/2014,157,Deaths_Nigeria,6.0
1402,8/20/2014,151,Deaths_Nigeria,5.0
1403,8/18/2014,149,Deaths_Nigeria,4.0
1404,8/16/2014,147,Deaths_Nigeria,4.0
1405,8/13/2014,144,Deaths_Nigeria,4.0
1406,8/11/2014,142,Deaths_Nigeria,3.0
1407,8/9/2014,140,Deaths_Nigeria,2.0
1408,8/6/2014,137,Deaths_Nigeria,2.0
1409,8/4/2014,135,Deaths_Nigeria,1.0
1410,8/1/2014,132,Deaths_Nigeria,1.0
1411,7/30/2014,129,Deaths_Nigeria,1.0
1412,7/27/2014,126,Deaths_Nigeria,1.0
1413,7/23/2014,123,Deaths_Nigeria,0.0
1414,7/20/2014,120,Deaths_Nigeria,
1415,7/17/2014,117,Deaths_Nigeria,
1416,7/14/2014,114,Deaths_Nigeria,
1417,7/12/2014,112,Deaths_Nigeria,
1418,7/8/2014,108,Deaths_Nigeria,
1419,7/6/2014,106,Deaths_Nigeria,
1420,7/2/2014,102,Deaths_Nigeria,
1421,6/30/2014,100,Deaths_Nigeria,
1422,6/22/2014,92,Deaths_Nigeria,
1423,6/20/2014,90,Deaths_Nigeria,
1424,6/19/2014,89,Deaths_Nigeria,
1425,6/18/2014,88,Deaths_Nigeria,
1426,6/17/2014,87,Deaths_Nigeria,
1427,6/16/2014,86,Deaths_Nigeria,
1428,6/10/2014,80,Deaths_Nigeria,
1429,6/5/2014,75,Deaths_Nigeria,
1430,6/3/2014,73,Deaths_Nigeria,
1431,6/1/2014,71,Deaths_Nigeria,
1432,5/28/2014,67,Deaths_Nigeria,
1433,5/27/2014,66,Deaths_Nigeria,
1434,5/23/2014,62,Deaths_Nigeria,
1435,5/12/2014,51,Deaths_Nigeria,
1436,5/10/2014,49,Deaths_Nigeria,
1437,5/7/2014,46,Deaths_Nigeria,
1438,5/5/2014,44,Deaths_Nigeria,
1439,5/3/2014,42,Deaths_Nigeria,
1440,5/1/2014,40,Deaths_Nigeria,
1441,4/26/2014,35,Deaths_Nigeria,
1442,4/24/2014,33,Deaths_Nigeria,
1443,4/23/2014,32,Deaths_Nigeria,
1444,4/22/2014,31,Deaths_Nigeria,
1445,4/21/2014,30,Deaths_Nigeria,
1446,4/20/2014,29,Deaths_Nigeria,
1447,4/17/2014,26,Deaths_Nigeria,
1448,4/16/2014,25,Deaths_Nigeria,
1449,4/15/2014,24,Deaths_Nigeria,
1450,4/14/2014,23,Deaths_Nigeria,
1451,4/11/2014,20,Deaths_Nigeria,
1452,4/9/2014,18,Deaths_Nigeria,
1453,4/7/2014,16,Deaths_Nigeria,
1454,4/4/2014,13,Deaths_Nigeria,
1455,4/1/2014,10,Deaths_Nigeria,
1456,3/31/2014,9,Deaths_Nigeria,
1457,3/29/2014,7,Deaths_Nigeria,
1458,3/28/2014,6,Deaths_Nigeria,
1459,3/27/2014,5,Deaths_Nigeria,
1460,3/26/2014,4,Deaths_Nigeria,
1461,3/25/2014,3,Deaths_Nigeria,
1462,3/24/2014,2,Deaths_Nigeria,
1463,3/22/2014,0,Deaths_Nigeria,
1464,1/5/2015,289,Deaths_Senegal,
1465,1/4/2015,288,Deaths_Senegal,
1466,1/3/2015,287,Deaths_Senegal,
1467,1/2/2015,286,Deaths_Senegal,
1468,12/31/2014,284,Deaths_Senegal,
1469,12/28/2014,281,Deaths_Senegal,
1470,12/27/2014,280,Deaths_Senegal,
1471,12/24/2014,277,Deaths_Senegal,
1472,12/21/2014,273,Deaths_Senegal,
1473,12/20/2014,272,Deaths_Senegal,
1474,12/18/2014,271,Deaths_Senegal,
1475,12/14/2014,267,Deaths_Senegal,
1476,12/9/2014,262,Deaths_Senegal,
1477,12/7/2014,260,Deaths_Senegal,0.0
1478,12/3/2014,256,Deaths_Senegal,
1479,11/30/2014,253,Deaths_Senegal,0.0
1480,11/28/2014,251,Deaths_Senegal,
1481,11/23/2014,246,Deaths_Senegal,0.0
1482,11/22/2014,245,Deaths_Senegal,
1483,11/18/2014,241,Deaths_Senegal,0.0
1484,11/16/2014,239,Deaths_Senegal,0.0
1485,11/15/2014,238,Deaths_Senegal,
1486,11/11/2014,234,Deaths_Senegal,0.0
1487,11/10/2014,233,Deaths_Senegal,
1488,11/9/2014,232,Deaths_Senegal,0.0
1489,11/8/2014,231,Deaths_Senegal,
1490,11/4/2014,227,Deaths_Senegal,0.0
1491,11/3/2014,226,Deaths_Senegal,
1492,11/2/2014,225,Deaths_Senegal,0.0
1493,10/31/2014,222,Deaths_Senegal,
1494,10/29/2014,220,Deaths_Senegal,0.0
1495,10/27/2014,218,Deaths_Senegal,0.0
1496,10/25/2014,216,Deaths_Senegal,
1497,10/22/2014,214,Deaths_Senegal,
1498,10/21/2014,213,Deaths_Senegal,
1499,10/19/2014,211,Deaths_Senegal,0.0
1500,10/18/2014,210,Deaths_Senegal,
1501,10/14/2014,206,Deaths_Senegal,0.0
1502,10/13/2014,205,Deaths_Senegal,
1503,10/12/2014,204,Deaths_Senegal,0.0
1504,10/11/2014,203,Deaths_Senegal,
1505,10/8/2014,200,Deaths_Senegal,0.0
1506,10/7/2014,199,Deaths_Senegal,
1507,10/5/2014,197,Deaths_Senegal,0.0
1508,10/4/2014,196,Deaths_Senegal,
1509,10/1/2014,193,Deaths_Senegal,0.0
1510,9/28/2014,190,Deaths_Senegal,0.0
1511,9/23/2014,185,Deaths_Senegal,0.0
1512,9/21/2014,183,Deaths_Senegal,0.0
1513,9/20/2014,182,Deaths_Senegal,
1514,9/19/2014,181,Deaths_Senegal,
1515,9/17/2014,179,Deaths_Senegal,
1516,9/14/2014,176,Deaths_Senegal,
1517,9/13/2014,175,Deaths_Senegal,0.0
1518,9/10/2014,172,Deaths_Senegal,
1519,9/9/2014,171,Deaths_Senegal,
1520,9/7/2014,169,Deaths_Senegal,0.0
1521,9/5/2014,167,Deaths_Senegal,
1522,8/31/2014,162,Deaths_Senegal,
1523,8/26/2014,157,Deaths_Senegal,
1524,8/20/2014,151,Deaths_Senegal,
1525,8/18/2014,149,Deaths_Senegal,
1526,8/16/2014,147,Deaths_Senegal,
1527,8/13/2014,144,Deaths_Senegal,
1528,8/11/2014,142,Deaths_Senegal,
1529,8/9/2014,140,Deaths_Senegal,
1530,8/6/2014,137,Deaths_Senegal,
1531,8/4/2014,135,Deaths_Senegal,
1532,8/1/2014,132,Deaths_Senegal,
1533,7/30/2014,129,Deaths_Senegal,
1534,7/27/2014,126,Deaths_Senegal,
1535,7/23/2014,123,Deaths_Senegal,
1536,7/20/2014,120,Deaths_Senegal,
1537,7/17/2014,117,Deaths_Senegal,
1538,7/14/2014,114,Deaths_Senegal,
1539,7/12/2014,112,Deaths_Senegal,
1540,7/8/2014,108,Deaths_Senegal,
1541,7/6/2014,106,Deaths_Senegal,
1542,7/2/2014,102,Deaths_Senegal,
1543,6/30/2014,100,Deaths_Senegal,
1544,6/22/2014,92,Deaths_Senegal,
1545,6/20/2014,90,Deaths_Senegal,
1546,6/19/2014,89,Deaths_Senegal,
1547,6/18/2014,88,Deaths_Senegal,
1548,6/17/2014,87,Deaths_Senegal,
1549,6/16/2014,86,Deaths_Senegal,
1550,6/10/2014,80,Deaths_Senegal,
1551,6/5/2014,75,Deaths_Senegal,
1552,6/3/2014,73,Deaths_Senegal,
1553,6/1/2014,71,Deaths_Senegal,
1554,5/28/2014,67,Deaths_Senegal,
1555,5/27/2014,66,Deaths_Senegal,
1556,5/23/2014,62,Deaths_Senegal,
1557,5/12/2014,51,Deaths_Senegal,
1558,5/10/2014,49,Deaths_Senegal,
1559,5/7/2014,46,Deaths_Senegal,
1560,5/5/2014,44,Deaths_Senegal,
1561,5/3/2014,42,Deaths_Senegal,
1562,5/1/2014,40,Deaths_Senegal,
1563,4/26/2014,35,Deaths_Senegal,
1564,4/24/2014,33,Deaths_Senegal,
1565,4/23/2014,32,Deaths_Senegal,
1566,4/22/2014,31,Deaths_Senegal,
1567,4/21/2014,30,Deaths_Senegal,
1568,4/20/2014,29,Deaths_Senegal,
1569,4/17/2014,26,Deaths_Senegal,
1570,4/16/2014,25,Deaths_Senegal,
1571,4/15/2014,24,Deaths_Senegal,
1572,4/14/2014,23,Deaths_Senegal,
1573,4/11/2014,20,Deaths_Senegal,
1574,4/9/2014,18,Deaths_Senegal,
1575,4/7/2014,16,Deaths_Senegal,
1576,4/4/2014,13,Deaths_Senegal,
1577,4/1/2014,10,Deaths_Senegal,
1578,3/31/2014,9,Deaths_Senegal,
1579,3/29/2014,7,Deaths_Senegal,
1580,3/28/2014,6,Deaths_Senegal,
1581,3/27/2014,5,Deaths_Senegal,
1582,3/26/2014,4,Deaths_Senegal,
1583,3/25/2014,3,Deaths_Senegal,
1584,3/24/2014,2,Deaths_Senegal,
1585,3/22/2014,0,Deaths_Senegal,
1586,1/5/2015,289,Deaths_UnitedStates,
1587,1/4/2015,288,Deaths_UnitedStates,
1588,1/3/2015,287,Deaths_UnitedStates,
1589,1/2/2015,286,Deaths_UnitedStates,
1590,12/31/2014,284,Deaths_UnitedStates,
1591,12/28/2014,281,Deaths_UnitedStates,
1592,12/27/2014,280,Deaths_UnitedStates,
1593,12/24/2014,277,Deaths_UnitedStates,
1594,12/21/2014,273,Deaths_UnitedStates,
1595,12/20/2014,272,Deaths_UnitedStates,
1596,12/18/2014,271,Deaths_UnitedStates,
1597,12/14/2014,267,Deaths_UnitedStates,
1598,12/9/2014,262,Deaths_UnitedStates,
1599,12/7/2014,260,Deaths_UnitedStates,1.0
1600,12/3/2014,256,Deaths_UnitedStates,
1601,11/30/2014,253,Deaths_UnitedStates,1.0
1602,11/28/2014,251,Deaths_UnitedStates,
1603,11/23/2014,246,Deaths_UnitedStates,1.0
1604,11/22/2014,245,Deaths_UnitedStates,
1605,11/18/2014,241,Deaths_UnitedStates,1.0
1606,11/16/2014,239,Deaths_UnitedStates,1.0
1607,11/15/2014,238,Deaths_UnitedStates,
1608,11/11/2014,234,Deaths_UnitedStates,1.0
1609,11/10/2014,233,Deaths_UnitedStates,
1610,11/9/2014,232,Deaths_UnitedStates,1.0
1611,11/8/2014,231,Deaths_UnitedStates,
1612,11/4/2014,227,Deaths_UnitedStates,1.0
1613,11/3/2014,226,Deaths_UnitedStates,
1614,11/2/2014,225,Deaths_UnitedStates,1.0
1615,10/31/2014,222,Deaths_UnitedStates,
1616,10/29/2014,220,Deaths_UnitedStates,1.0
1617,10/27/2014,218,Deaths_UnitedStates,1.0
1618,10/25/2014,216,Deaths_UnitedStates,
1619,10/22/2014,214,Deaths_UnitedStates,1.0
1620,10/21/2014,213,Deaths_UnitedStates,
1621,10/19/2014,211,Deaths_UnitedStates,1.0
1622,10/18/2014,210,Deaths_UnitedStates,
1623,10/14/2014,206,Deaths_UnitedStates,0.0
1624,10/13/2014,205,Deaths_UnitedStates,
1625,10/12/2014,204,Deaths_UnitedStates,1.0
1626,10/11/2014,203,Deaths_UnitedStates,
1627,10/8/2014,200,Deaths_UnitedStates,1.0
1628,10/7/2014,199,Deaths_UnitedStates,
1629,10/5/2014,197,Deaths_UnitedStates,0.0
1630,10/4/2014,196,Deaths_UnitedStates,
1631,10/1/2014,193,Deaths_UnitedStates,0.0
1632,9/28/2014,190,Deaths_UnitedStates,
1633,9/23/2014,185,Deaths_UnitedStates,
1634,9/21/2014,183,Deaths_UnitedStates,
1635,9/20/2014,182,Deaths_UnitedStates,
1636,9/19/2014,181,Deaths_UnitedStates,
1637,9/17/2014,179,Deaths_UnitedStates,
1638,9/14/2014,176,Deaths_UnitedStates,
1639,9/13/2014,175,Deaths_UnitedStates,
1640,9/10/2014,172,Deaths_UnitedStates,
1641,9/9/2014,171,Deaths_UnitedStates,
1642,9/7/2014,169,Deaths_UnitedStates,
1643,9/5/2014,167,Deaths_UnitedStates,
1644,8/31/2014,162,Deaths_UnitedStates,
1645,8/26/2014,157,Deaths_UnitedStates,
1646,8/20/2014,151,Deaths_UnitedStates,
1647,8/18/2014,149,Deaths_UnitedStates,
1648,8/16/2014,147,Deaths_UnitedStates,
1649,8/13/2014,144,Deaths_UnitedStates,
1650,8/11/2014,142,Deaths_UnitedStates,
1651,8/9/2014,140,Deaths_UnitedStates,
1652,8/6/2014,137,Deaths_UnitedStates,
1653,8/4/2014,135,Deaths_UnitedStates,
1654,8/1/2014,132,Deaths_UnitedStates,
1655,7/30/2014,129,Deaths_UnitedStates,
1656,7/27/2014,126,Deaths_UnitedStates,
1657,7/23/2014,123,Deaths_UnitedStates,
1658,7/20/2014,120,Deaths_UnitedStates,
1659,7/17/2014,117,Deaths_UnitedStates,
1660,7/14/2014,114,Deaths_UnitedStates,
1661,7/12/2014,112,Deaths_UnitedStates,
1662,7/8/2014,108,Deaths_UnitedStates,
1663,7/6/2014,106,Deaths_UnitedStates,
1664,7/2/2014,102,Deaths_UnitedStates,
1665,6/30/2014,100,Deaths_UnitedStates,
1666,6/22/2014,92,Deaths_UnitedStates,
1667,6/20/2014,90,Deaths_UnitedStates,
1668,6/19/2014,89,Deaths_UnitedStates,
1669,6/18/2014,88,Deaths_UnitedStates,
1670,6/17/2014,87,Deaths_UnitedStates,
1671,6/16/2014,86,Deaths_UnitedStates,
1672,6/10/2014,80,Deaths_UnitedStates,
1673,6/5/2014,75,Deaths_UnitedStates,
1674,6/3/2014,73,Deaths_UnitedStates,
1675,6/1/2014,71,Deaths_UnitedStates,
1676,5/28/2014,67,Deaths_UnitedStates,
1677,5/27/2014,66,Deaths_UnitedStates,
1678,5/23/2014,62,Deaths_UnitedStates,
1679,5/12/2014,51,Deaths_UnitedStates,
1680,5/10/2014,49,Deaths_UnitedStates,
1681,5/7/2014,46,Deaths_UnitedStates,
1682,5/5/2014,44,Deaths_UnitedStates,
1683,5/3/2014,42,Deaths_UnitedStates,
1684,5/1/2014,40,Deaths_UnitedStates,
1685,4/26/2014,35,Deaths_UnitedStates,
1686,4/24/2014,33,Deaths_UnitedStates,
1687,4/23/2014,32,Deaths_UnitedStates,
1688,4/22/2014,31,Deaths_UnitedStates,
1689,4/21/2014,30,Deaths_UnitedStates,
1690,4/20/2014,29,Deaths_UnitedStates,
1691,4/17/2014,26,Deaths_UnitedStates,
1692,4/16/2014,25,Deaths_UnitedStates,
1693,4/15/2014,24,Deaths_UnitedStates,
1694,4/14/2014,23,Deaths_UnitedStates,
1695,4/11/2014,20,Deaths_UnitedStates,
1696,4/9/2014,18,Deaths_UnitedStates,
1697,4/7/2014,16,Deaths_UnitedStates,
1698,4/4/2014,13,Deaths_UnitedStates,
1699,4/1/2014,10,Deaths_UnitedStates,
1700,3/31/2014,9,Deaths_UnitedStates,
1701,3/29/2014,7,Deaths_UnitedStates,
1702,3/28/2014,6,Deaths_UnitedStates,
1703,3/27/2014,5,Deaths_UnitedStates,
1704,3/26/2014,4,Deaths_UnitedStates,
1705,3/25/2014,3,Deaths_UnitedStates,
1706,3/24/2014,2,Deaths_UnitedStates,
1707,3/22/2014,0,Deaths_UnitedStates,
1708,1/5/2015,289,Deaths_Spain,
1709,1/4/2015,288,Deaths_Spain,
1710,1/3/2015,287,Deaths_Spain,
1711,1/2/2015,286,Deaths_Spain,
1712,12/31/2014,284,Deaths_Spain,
1713,12/28/2014,281,Deaths_Spain,
1714,12/27/2014,280,Deaths_Spain,
1715,12/24/2014,277,Deaths_Spain,
1716,12/21/2014,273,Deaths_Spain,
1717,12/20/2014,272,Deaths_Spain,
1718,12/18/2014,271,Deaths_Spain,
1719,12/14/2014,267,Deaths_Spain,
1720,12/9/2014,262,Deaths_Spain,
1721,12/7/2014,260,Deaths_Spain,0.0
1722,12/3/2014,256,Deaths_Spain,
1723,11/30/2014,253,Deaths_Spain,0.0
1724,11/28/2014,251,Deaths_Spain,
1725,11/23/2014,246,Deaths_Spain,0.0
1726,11/22/2014,245,Deaths_Spain,
1727,11/18/2014,241,Deaths_Spain,0.0
1728,11/16/2014,239,Deaths_Spain,0.0
1729,11/15/2014,238,Deaths_Spain,
1730,11/11/2014,234,Deaths_Spain,0.0
1731,11/10/2014,233,Deaths_Spain,
1732,11/9/2014,232,Deaths_Spain,0.0
1733,11/8/2014,231,Deaths_Spain,
1734,11/4/2014,227,Deaths_Spain,0.0
1735,11/3/2014,226,Deaths_Spain,
1736,11/2/2014,225,Deaths_Spain,0.0
1737,10/31/2014,222,Deaths_Spain,
1738,10/29/2014,220,Deaths_Spain,0.0
1739,10/27/2014,218,Deaths_Spain,0.0
1740,10/25/2014,216,Deaths_Spain,
1741,10/22/2014,214,Deaths_Spain,0.0
1742,10/21/2014,213,Deaths_Spain,
1743,10/19/2014,211,Deaths_Spain,0.0
1744,10/18/2014,210,Deaths_Spain,
1745,10/14/2014,206,Deaths_Spain,1.0
1746,10/13/2014,205,Deaths_Spain,
1747,10/12/2014,204,Deaths_Spain,1.0
1748,10/11/2014,203,Deaths_Spain,
1749,10/8/2014,200,Deaths_Spain,1.0
1750,10/7/2014,199,Deaths_Spain,
1751,10/5/2014,197,Deaths_Spain,
1752,10/4/2014,196,Deaths_Spain,
1753,10/1/2014,193,Deaths_Spain,
1754,9/28/2014,190,Deaths_Spain,
1755,9/23/2014,185,Deaths_Spain,
1756,9/21/2014,183,Deaths_Spain,
1757,9/20/2014,182,Deaths_Spain,
1758,9/19/2014,181,Deaths_Spain,
1759,9/17/2014,179,Deaths_Spain,
1760,9/14/2014,176,Deaths_Spain,
1761,9/13/2014,175,Deaths_Spain,
1762,9/10/2014,172,Deaths_Spain,
